conversation_id,customer_messages,full_conversation,intent,escalate,escalation_reason,notes
1504568,"@116875 tengo un envío que según la app, tenía fecha estimada de llegada el 30 de noviembre... tardará mucho aún? 🙄 || @AmazonHelp Hay alguna manera de rastrearlo cuando no llega por dhl, sino por su propia paquetería? Medio me urgía para este fin de semana jaja || @AmazonHelp Solo sale así, no da mas información https://t.co/0R58yqDscT","[CUSTOMER] @116875 tengo un envío que según la app, tenía fecha estimada de llegada el 30 de noviembre... tardará mucho aún? 🙄 || [BRAND] @469204 Hola Holly, la fecha estimada de entrega depende de factores como disponibilidad, dirección y tipo de envío. ^LG || [CUSTOMER] @AmazonHelp Hay alguna manera de rastrearlo cuando no llega por dhl, sino por su propia paquetería? Medio me urgía para este fin de semana jaja || [BRAND] @469204 Puedes rastrear el pedido directamente a través de nuestro sitio web, Holly, en Mis pedidos. ^LG || [CUSTOMER] @AmazonHelp Solo sale así, no da mas información https://t.co/0R58yqDscT || [BRAND] @469204 Comprendo, Holly. Por favor contacta con nuestros compañeros de Soporte al Cliente aquí: https://t.co/beR78zMMYB. ^LG",delivery_issue,no,,Notes:
2928368,"Brother @115850 I put a return request on a order like three weeks back. You don't seem to care about it, BUT I WANT MY FUCKING MONEY BACK. || @AmazonHelp Will this take another 3 weeks?!? https://t.co/RHOcuddKRP || @AmazonHelp No || @AmazonHelp STOP YOUR BULLSHIT AND MAKE ME SPEAK TO A REAL HUMAN AND NOT AN AUTOMATED VOICE RECORDING. NOW.","[CUSTOMER] Brother @115850 I put a return request on a order like three weeks back. You don't seem to care about it, BUT I WANT MY FUCKING MONEY BACK. || [BRAND] @810137 Apologies for the delayed pickup, that wasn't intended. We'd like to help you. May I know if you contacted our support team here: https://t.co/HQhpS2qeEd? ^BS || [CUSTOMER] @AmazonHelp Will this take another 3 weeks?!? https://t.co/RHOcuddKRP || [BRAND] @810137 I understand that your order hasn't been picked according to the scheduled time. Let us help you with it. Could you please confirm if you have reached out to our support team from the link shared above? ^HR || [CUSTOMER] @AmazonHelp No || [BRAND] @810137 Reach out to our support team and they will assist you accordingly with it. ^RW || [CUSTOMER] @AmazonHelp STOP YOUR BULLSHIT AND MAKE ME SPEAK TO A REAL HUMAN AND NOT AN AUTOMATED VOICE RECORDING. NOW. || [BRAND] @810137 I'm sorry for the delay in picking up your product. Kindly fill in your details here: https://t.co/beaaDm0muc and we'll reach out to you with an update. ^AU",return_refund,yes,Escalation reason:,Customer has been waiting about three weeks for a return pickup and wants their refund. They explicitly request to speak with a real human after repeated automated support responses.Notes:
1143176,"@115850 Thank you Amazon, for being the crappiest delivery company! I'm not ordering from Amazon again! https://t.co/2lbmxPGN9C || @AmazonHelp Yep, I got the email but nothing happened after that. Will just sending a mail resolve the issue?","[CUSTOMER] @115850 Thank you Amazon, for being the crappiest delivery company! I'm not ordering from Amazon again! https://t.co/2lbmxPGN9C || [BRAND] @319186 That's odd. We've sent you an email correspondence. You can check your inbox here: https://t.co/DTSNmGldJf kindly take a look. ^MS || [CUSTOMER] @AmazonHelp Yep, I got the email but nothing happened after that. Will just sending a mail resolve the issue? || [BRAND] @319186 My apologies for the trouble, Ganesh. Kindly revert to the email for more information on this. ^KS",delivery_issue,no,,Notes:
215147,そういえばAmazon、いつのまにか携帯決済ができるようになったんだな,"[CUSTOMER] そういえばAmazon、いつのまにか携帯決済ができるようになったんだな || [BRAND] @167118 はい、ご利用いただけます✨
詳細はこちらです🙏 https://t.co/zVsex1gCgM YM",payment_billing,no,,Notes:
2301904,"He said 'I asked him!!!!!
Why didn't he say that?😡😡😡😡😡😡
#autismacceptance
@AmazonHelp 
@115821 https://t.co/pAbEJhG9ob","[CUSTOMER] He said 'I asked him!!!!!
Why didn't he say that?😡😡😡😡😡😡
#autismacceptance
@AmazonHelp 
@115821 https://t.co/pAbEJhG9ob || [BRAND] @422622 We'd be happy to take your carrier feedback here: https://t.co/qy3J24VGxb ^AF",other,no,,Notes:
2662268,"Hey @115821 Thanks for not delivering my grandson’s costume in time for,you know,Halloween. He’ll never have another 1st Halloween.","[CUSTOMER] Hey @115821 Thanks for not delivering my grandson’s costume in time for,you know,Halloween. He’ll never have another 1st Halloween. || [BRAND] @750336 Sorry the costume didn't arrive. What was the delivery date given on the order confirmation e-mail: https://t.co/Igs73V98Fg? ^KB",delivery_issue,no,,Notes:
485428,"@115821 Don't you love it when you order something with Prime with a promise to get it before your son's birthday for his party and then it sits in Ohio for over two days missing delivery and ruining the party and then @AmazonHelp won't make it right. || @AmazonHelp It is UPS and it has been sitting in Ohio for two days with an origin scan. It won't be here and apparently I can't get a refund so I can go buy some locally (expensive) replacements. || @AmazonHelp I was told twice oh it will still be here (It won't, this is the 10th time this happened since summer and 2nd this week) and then they said I had to wait to get refund which may be the policy but I can't go get stuff locally without promise of that refund. I've been screwed","[CUSTOMER] @115821 Don't you love it when you order something with Prime with a promise to get it before your son's birthday for his party and then it sits in Ohio for over two days missing delivery and ruining the party and then @AmazonHelp won't make it right. || [BRAND] @230488 I'm sorry to hear about the delay. What's the most recent tracking shown here: https://t.co/Y5jpI9gRhE? Which carrier is delivering it? ^LI || [CUSTOMER] @AmazonHelp It is UPS and it has been sitting in Ohio for two days with an origin scan. It won't be here and apparently I can't get a refund so I can go buy some locally (expensive) replacements. || [BRAND] @230488 What did we advise Craig? Did we get in touch with UPS? Why are we not able to issue a refund?^MA || [CUSTOMER] @AmazonHelp I was told twice oh it will still be here (It won't, this is the 10th time this happened since summer and 2nd this week) and then they said I had to wait to get refund which may be the policy but I can't go get stuff locally without promise of that refund. I've been screwed",delivery_issue,yes,Escalation reason:,"Customer's Prime order is significantly delayed and has missed an important promised delivery date. The package has been stuck in Ohio for two days, and the customer is also unable to obtain a refund to purchase replacements locally.Notes:"
1680472,"Dear @115821 @AmazonHelp 
You need to work on your packaging. Not only am I surprised my package arrived, but it was undamaged. It was open. https://t.co/zftsAyC5Ry || @AmazonHelp It was delivered via USPS. || @AmazonHelp Thanks.","[CUSTOMER] Dear @115821 @AmazonHelp 
You need to work on your packaging. Not only am I surprised my package arrived, but it was undamaged. It was open. https://t.co/zftsAyC5Ry || [BRAND] @510978 I'm sorry this happened to your order!  Can you let us know which carrier delivered the package? https://t.co/Y5jpI9gRhE ^MW || [CUSTOMER] @AmazonHelp It was delivered via USPS. || [BRAND] @510978 Thank you. We're always looking for ways to improve and we'd love to take your feedback here: https://t.co/0Jomes6Gze ^KN || [CUSTOMER] @AmazonHelp Thanks.",order_issue,no,,Notes:
328438,@AmazonHelp Requested the books I ordered be left with a neighbour. Driver left them in a bin in the rain 😔 safe to say they’re a bit soggy! || @AmazonHelp Thank you! You’re all stars!,[CUSTOMER] @AmazonHelp Requested the books I ordered be left with a neighbour. Driver left them in a bin in the rain 😔 safe to say they’re a bit soggy! || [BRAND] @194312 I'm sorry your books were damaged. We'd like to look into this with you here: https://t.co/qy3J24VGxb ^AF || [CUSTOMER] @AmazonHelp Thank you! You’re all stars!,return_refund,yes,Escalation reason:,Customer's books were damaged after the delivery driver left them in a bin in the rain instead of with the requested neighbour. Amazon offered to investigate the issue.Notes:
2731104,@115821.in sir i have not received my cash back yet ... || @AmazonHelp sir none of your link is working please provide any other method to solve my problem..kindly,[CUSTOMER] @115821.in sir i have not received my cash back yet ... || [BRAND] @269147 My apologies for the delay. We have already responded to your query here: https://t.co/WJ2j9x4wzV. Please check and confirm If you've contacted our support team regarding the issue so that we can assist you accordingly. ^NK || [CUSTOMER] @AmazonHelp sir none of your link is working please provide any other method to solve my problem..kindly,return_refund,yes,Escalation reason:,Customer has not received their cash back and reports that the provided support links are not working. Further assistance is needed to resolve the refund issue.Notes:
1276145,@115850 I have complained four times already. No one is responding. My gift card is notworking has ₹4000 and expire tonight fix this,"[CUSTOMER] @115850 I have complained four times already. No one is responding. My gift card is notworking has ₹4000 and expire tonight fix this || [BRAND] @418722 I'm sorry to know about this, Vishal. Please drop in your details here: https://t.co/GIJyeYqKE0 and we'll contact you. ^MP",payment_billing,yes,Escalation reason:,"Customer's ₹4000 gift card is not working and is due to expire tonight. They have already complained four times without receiving a response, so human assistance is needed urgently.Notes:"
2978204,Thank You @AmazonHelp for making things right with my lost item.. you guys rock,[CUSTOMER] Thank You @AmazonHelp for making things right with my lost item.. you guys rock || [BRAND] @821371 Thank you for being an AWESOME customer! ^BA,missing_package,no,,Notes:
1595319,@115850 pls make such available in India...  funko pop game of thrones,"[CUSTOMER] @115850 pls make such available in India...  funko pop game of thrones || [BRAND] @490178 I understand your concern, DrJayi. You can use this link : https://t.co/YoFDel9sGF to find the desired character. ^SS",other,no,,Notes:
2834272,"@115821 customer service on the phone= https://t.co/76ncFZMBw6 || @AmazonHelp Yes I was on hold for 36 minutes and when I spoke to a person, they hung up.","[CUSTOMER] @115821 customer service on the phone= https://t.co/76ncFZMBw6 || [BRAND] @788982 I'm sorry to hear about this poor experience! Without sharing personal account details, could you let us know what happened? ^TH || [CUSTOMER] @AmazonHelp Yes I was on hold for 36 minutes and when I spoke to a person, they hung up. || [BRAND] @788982 Oh no! We never intend for this to be the experience you have with us. Can you tell us what you were contacting us about? ^AL",other,yes,Escalation reason:,"Customer reports a poor customer service experience, including waiting 36 minutes on hold and being disconnected by the representative. The underlying issue is not specified.Notes:"
